id,tier,source,state,city,hospital_name,contact_role,email,phone,website_source,notes
P1264,B,NABH_CGHS_REGISTRY,,Dehradun,Kanishk Surgical And Super Specialty Hospital,NABH-accredited hospital (find QM on LinkedIn),,094105 50980,https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
P1265,B,NABH_CGHS_REGISTRY,,Dehradun,Krishna Medical Centre,NABH-accredited hospital (find QM on LinkedIn),,070881 59000,https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
P1266,B,NABH_CGHS_REGISTRY,,Dehradun,Max Super Speciality Hospital Dehradun A unit of Max Healthcare Institute Ltd,NABH-accredited hospital (find QM on LinkedIn),,0135 350 0800,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1267,B,NABH_CGHS_REGISTRY,,Dehradun,Premsukh Hospital,NABH-accredited hospital (find QM on LinkedIn),,0135 262 4106,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1268,B,NABH_CGHS_REGISTRY,,Dehradun,Primus Multispeciality Hospital,NABH-accredited hospital (find QM on LinkedIn),,0135 278 8000,https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
P1269,B,NABH_CGHS_REGISTRY,,Dehradun,Scientific Pathocare,NABH-accredited hospital (find QM on LinkedIn),,0135 253 1800,https://cghshospitals.com,NABH status: NABL; no public email — use phone or LinkedIn search for quality manager
P1270,B,NABH_CGHS_REGISTRY,,Dehradun,Shri Mahant Indiresh Hospital,NABH-accredited hospital (find QM on LinkedIn),,0135 667 2400,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1271,B,NABH_CGHS_REGISTRY,,Dehradun,Skmemorial Hospital,NABH-accredited hospital (find QM on LinkedIn),,098970 94700,https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
P1272,B,NABH_CGHS_REGISTRY,,Dehradun,Sunanda Medical Centre,NABH-accredited hospital (find QM on LinkedIn),,099273 61964,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1273,B,NABH_CGHS_REGISTRY,,Dehradun,Swami Rama Himalayan University,NABH-accredited hospital (find QM on LinkedIn),,097204 44666,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1274,B,NABH_CGHS_REGISTRY,,Dehradun,VELMED HOSPITALS A UNIT OF BHARAT HEART and SUPER S,NABH-accredited hospital (find QM on LinkedIn),,01762 512 666,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1275,B,NABH_CGHS_REGISTRY,,Dehradun,Vinod Ortho and Genesis IVF Clinic,NABH-accredited hospital (find QM on LinkedIn),,097618 64939,https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
P1276,B,NABH_CGHS_REGISTRY,,Delhi,Aakash Healthcare Super Speciality Hospital,NABH-accredited hospital (find QM on LinkedIn),,011 4338 8888,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1277,B,NABH_CGHS_REGISTRY,,Delhi,Aarogya Hospital,NABH-accredited hospital (find QM on LinkedIn),,093693 00300,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P1278,B,NABH_CGHS_REGISTRY,,Delhi,Aastha Hospital ( A Unit of Maccure Hospital Pvt. Ltd.),NABH-accredited hospital (find QM on LinkedIn),,092509 13363,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1279,B,NABH_CGHS_REGISTRY,,Delhi,Ansari Hospital,NABH-accredited hospital (find QM on LinkedIn),,083739 04800,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P1280,B,NABH_CGHS_REGISTRY,,Delhi,Apex Citi Hospital,NABH-accredited hospital (find QM on LinkedIn),,011 2247 2111,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1281,B,NABH_CGHS_REGISTRY,,Delhi,Ashok Nursing Home,NABH-accredited hospital (find QM on LinkedIn),,011 2200 3420,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1282,B,NABH_CGHS_REGISTRY,,Delhi,Ayushman Hospital & Health Services,NABH-accredited hospital (find QM on LinkedIn),,092054 81438,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1283,B,NABH_CGHS_REGISTRY,,Delhi,B M Gupta Hospital Pvt. Ltd,NABH-accredited hospital (find QM on LinkedIn),,011 4715 7777,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P1284,B,NABH_CGHS_REGISTRY,,Delhi,BLK-Max Super Speciality Hospital,NABH-accredited hospital (find QM on LinkedIn),,011 3040 3040,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1285,B,NABH_CGHS_REGISTRY,,Delhi,Batra Hospital and Medical Research Centre,NABH-accredited hospital (find QM on LinkedIn),,011 2995 8747,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1286,B,NABH_CGHS_REGISTRY,,Delhi,Bensups Hospital,NABH-accredited hospital (find QM on LinkedIn),,011 4555 0000,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1287,B,NABH_CGHS_REGISTRY,,Delhi,Bhagat Chandra Hospital,NABH-accredited hospital (find QM on LinkedIn),,011 4525 4525,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1288,B,NABH_CGHS_REGISTRY,,Delhi,Bhatia Global Hospital & Endosurgery Institute,NABH-accredited hospital (find QM on LinkedIn),,011 4977 5977,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1289,B,NABH_CGHS_REGISTRY,,Delhi,Brahm Shakti Hospital,NABH-accredited hospital (find QM on LinkedIn),,011-27531683,https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
P1290,B,NABH_CGHS_REGISTRY,,Delhi,C.D. Global Hospital,NABH-accredited hospital (find QM on LinkedIn),,093101 71264,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P1291,B,NABH_CGHS_REGISTRY,,Delhi,Delhi Heart and Lung Institute (A Unit of Apex Heart Care Pvt. Ltd.),NABH-accredited hospital (find QM on LinkedIn),,011 4299 9999,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1292,B,NABH_CGHS_REGISTRY,,Delhi,Dharamshila Narayana Super Specialty Hospital,NABH-accredited hospital (find QM on LinkedIn),,080 6215 4155,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1293,B,NABH_CGHS_REGISTRY,,Delhi,Divya Prastha Hospital,NABH-accredited hospital (find QM on LinkedIn),,9811338632,https://cghshospitals.com,NABH status: NABL; no public email — use phone or LinkedIn search for quality manager
P1294,B,NABH_CGHS_REGISTRY,,Delhi,Dr Chaudhry's Moral Hospital Pvt. Ltd,NABH-accredited hospital (find QM on LinkedIn),,011-22914355,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1295,B,NABH_CGHS_REGISTRY,,Delhi,Elantis Healthcare,NABH-accredited hospital (find QM on LinkedIn),,080 6542 3640,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1296,B,NABH_CGHS_REGISTRY,,Delhi,Epitome Kidney Urology Institute and Lions Hospital,NABH-accredited hospital (find QM on LinkedIn),,01169058888,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1297,B,NABH_CGHS_REGISTRY,,Delhi,Escorts Heart Institute & Research Centre,NABH-accredited hospital (find QM on LinkedIn),,"011-47135000, 9873128788",https://cghshospitals.com,NABH status: NABH+NABL; no public email — use phone or LinkedIn search for quality manager
P1298,B,NABH_CGHS_REGISTRY,,Delhi,Fortis Healthcare Ltd,NABH-accredited hospital (find QM on LinkedIn),,011-45302222,https://cghshospitals.com,NABH status: NABH+NABL; no public email — use phone or LinkedIn search for quality manager
P1299,B,NABH_CGHS_REGISTRY,,Delhi,Garg Hospital,NABH-accredited hospital (find QM on LinkedIn),,011 4515 2556,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1300,B,NABH_CGHS_REGISTRY,,Delhi,Goyal Hospital & Urology Centre,NABH-accredited hospital (find QM on LinkedIn),,011-22091851,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1301,B,NABH_CGHS_REGISTRY,,Delhi,Hakeem Abdul Hameed (HAH) Centenary Hospital,NABH-accredited hospital (find QM on LinkedIn),,7291970608,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1302,B,NABH_CGHS_REGISTRY,,Delhi,Human Care Medical Charitable Trust (Manipal Hospital),NABH-accredited hospital (find QM on LinkedIn),,9958945235,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1303,B,NABH_CGHS_REGISTRY,,Delhi,Indian Spinal Injuries Centre,NABH-accredited hospital (find QM on LinkedIn),,011-42255225,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1304,B,NABH_CGHS_REGISTRY,,Delhi,Indus Valley Hospital,NABH-accredited hospital (find QM on LinkedIn),,9811789919,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1305,B,NABH_CGHS_REGISTRY,,Delhi,Institute of Brain and Spine,NABH-accredited hospital (find QM on LinkedIn),,011 4321 0000,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1306,B,NABH_CGHS_REGISTRY,,Delhi,Irene Hospital,NABH-accredited hospital (find QM on LinkedIn),,011 4992 2222,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P1307,B,NABH_CGHS_REGISTRY,,Delhi,Jain Hospital,NABH-accredited hospital (find QM on LinkedIn),,090151 11222,https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
P1308,B,NABH_CGHS_REGISTRY,,Delhi,Jeewan Hospital & Nursing Home Pvt. Ltd.,NABH-accredited hospital (find QM on LinkedIn),,074289 76990,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1309,B,NABH_CGHS_REGISTRY,,Delhi,Jeewan Mala Hospital,NABH-accredited hospital (find QM on LinkedIn),,011 4777 4151,https://cghshospitals.com,NABH status: NABH+NABL; no public email — use phone or LinkedIn search for quality manager
P1310,B,NABH_CGHS_REGISTRY,,Delhi,Jeewan Nursing Home & Hospital,NABH-accredited hospital (find QM on LinkedIn),,011-42430246,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1311,B,NABH_CGHS_REGISTRY,,Delhi,Kailash Deepak Hospital,NABH-accredited hospital (find QM on LinkedIn),,011 3535 3535,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1312,B,NABH_CGHS_REGISTRY,,Delhi,Kapil Multi Speciality Hospital,NABH-accredited hospital (find QM on LinkedIn),,"9911445775, 9990781810",https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P1313,B,NABH_CGHS_REGISTRY,,Delhi,Kukreja Hospital,NABH-accredited hospital (find QM on LinkedIn),,011-22753123,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1314,B,NABH_CGHS_REGISTRY,,Delhi,Kukreja Hospital & Heart Centre Pvt. Ltd,NABH-accredited hospital (find QM on LinkedIn),,011-45675000,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P1315,B,NABH_CGHS_REGISTRY,,Delhi,MASSH Super Speciality Hospital,NABH-accredited hospital (find QM on LinkedIn),,"076604887, 8076604887",https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1316,B,NABH_CGHS_REGISTRY,,Delhi,MGS Super Speciality Hospital,NABH-accredited hospital (find QM on LinkedIn),,011-25226100,https://cghshospitals.com,NABH status: NABH+NABL; no public email — use phone or LinkedIn search for quality manager
P1317,B,NABH_CGHS_REGISTRY,,Delhi,Maharaja Agarasen Hospital,NABH-accredited hospital (find QM on LinkedIn),,011-4134770,https://cghshospitals.com,NABH status: NABH+NABL; no public email — use phone or LinkedIn search for quality manager
P1318,B,NABH_CGHS_REGISTRY,,Delhi,Maharaja Agarsain Multi Speciality Hospital,NABH-accredited hospital (find QM on LinkedIn),,9891654929,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P1319,B,NABH_CGHS_REGISTRY,,Delhi,Maharaja Agrasen Hospital,NABH-accredited hospital (find QM on LinkedIn),,"011-40777555, 9910172476",https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1320,B,NABH_CGHS_REGISTRY,,Delhi,Makkar Multi- Speciality Hospital (A unit of Makkar Medical Centre Pvt. Ltd.),NABH-accredited hospital (find QM on LinkedIn),,9891559598,https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
P1321,B,NABH_CGHS_REGISTRY,,Delhi,Malik Radix Health Care Pvt. Ltd.,NABH-accredited hospital (find QM on LinkedIn),,1800 120 5457,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1322,B,NABH_CGHS_REGISTRY,,Delhi,Mata Chanan Devi Hospital,NABH-accredited hospital (find QM on LinkedIn),,011 4558 2050,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1323,B,NABH_CGHS_REGISTRY,,Delhi,Mata Roop Rani Maggo Hospital,NABH-accredited hospital (find QM on LinkedIn),,8287363699,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1324,B,NABH_CGHS_REGISTRY,,Delhi,Mata Roop Rani Maggo Hospital & IVF Centre Pvt. Ltd,NABH-accredited hospital (find QM on LinkedIn),,011-2537222,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1325,B,NABH_CGHS_REGISTRY,,Delhi,Max Smart Super Speciality Hospital,NABH-accredited hospital (find QM on LinkedIn),,011 7121 2121,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1326,B,NABH_CGHS_REGISTRY,,Delhi,Max Super Speciality Hospital,NABH-accredited hospital (find QM on LinkedIn),,011 2651 5050,https://cghshospitals.com,NABH status: NABH+NABL; no public email — use phone or LinkedIn search for quality manager
P1327,B,NABH_CGHS_REGISTRY,,Delhi,Max Super Speciality Hospital - Shalimar Bagh,NABH-accredited hospital (find QM on LinkedIn),,011 6642 2222,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P1328,B,NABH_CGHS_REGISTRY,,Delhi,"Max Super Speciality Hosptial, Dwarka",NABH-accredited hospital (find QM on LinkedIn),,088604 44888,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
